iter	RMSE
210	41.3346376
211	41.22027397
212	41.15609923
213	41.01140978
214	40.91965743
215	40.80265621
216	40.60404034
217	40.59159179
218	40.52031053
219	40.40200523
220	40.2943962
221	40.23542569
222	40.14962138
223	40.1073527
224	39.98252014
225	39.91167277
226	39.80977142
227	39.76721178
228	39.69517941
229	39.59361373
230	39.46608462
231	39.40332731
232	39.3557577
233	39.28877589
234	39.18077127
235	39.10635295
236	39.02479435
237	38.92875125
238	38.82095157
239	38.75253407
240	38.61676478
241	38.55864237
242	38.49471393
243	38.45963292
244	38.32430887
245	38.21994276
246	38.15613334
247	38.05834499
248	37.9688461
249	37.88713656
250	37.84824754
251	37.76452719
252	37.68786513
253	37.60640178
254	37.49893362
255	37.41373794
256	37.34355563
257	37.25700879
258	37.16154536
259	37.06754375
260	36.96926264
261	36.89411492
262	36.85085742
263	36.72759006
264	36.61723862
265	36.48813978
266	36.39392089
267	36.31583935
268	36.24816668
269	36.16071986
270	36.0976399
271	35.94086424
272	35.87332074
273	35.80083087
274	35.71934826
275	35.66847444
276	35.61757754
277	35.53416729
278	35.44843198
279	35.42006316
280	35.33955991
281	35.27355226
282	35.22931975
283	35.1837551
284	35.12773227
285	35.04288704
286	34.9406391
287	34.85751162
288	34.77615252
289	34.6577753
290	34.61309702
291	34.55286339
292	34.50412441
293	34.448346
294	34.37356333
295	34.30494804
296	34.22750243
297	34.15078094
298	34.06569274
299	33.99442606
300	33.92896759
301	33.86244939
302	33.82199425
303	33.78178413
304	33.69145576
305	33.62899752
306	33.5969819
307	33.44815003
308	33.37220646
309	33.31012605
310	33.28864139
311	33.22358619
312	33.16865617
313	33.10644553
314	33.00002658
315	32.9363795
316	32.87029696
317	32.82021202
318	32.76129437
319	32.70913864
320	32.6426251
321	32.57884082
322	32.51245097
323	32.42058854
324	32.3191558
325	32.24467971
326	32.19460041
327	32.14551279
328	32.09783034
329	32.04935767
330	31.96469108
331	31.90612561
332	31.82239304
333	31.78140873
334	31.67755233
335	31.65166007
336	31.58684241
337	31.54274526
338	31.47525183
339	31.43497114
340	31.36770007
341	31.28285983
342	31.15879609
343	31.12461398
344	31.07362241
345	31.02014933
346	30.95365144
347	30.91466137
348	30.81656565
349	30.76478076
350	30.70194107
351	30.65406556
352	30.5870163
353	30.52617125
354	30.43711887
355	30.39020112
356	30.35170258
357	30.30079881
358	30.24897388
359	30.17565966
360	30.10695591
361	30.05440364
362	30.02417694
363	29.96399824
364	29.90285543
365	29.83527326
366	29.76052357
367	29.69259392
368	29.62071599
369	29.61168529
370	29.55547975
371	29.51600215
372	29.4118321
373	29.30831012
374	29.28515464
375	29.24755024
376	29.15074094
377	29.11804873
378	29.06135509
379	29.00192026
380	28.95426006
381	28.90008791
382	28.87076847
383	28.81734246
384	28.76953859
385	28.67567644
386	28.63617974
387	28.55400286
388	28.49399928
389	28.44888102
390	28.39246191
391	28.35166027
392	28.31429045
393	28.26449877
394	28.21426239
395	28.1596269
396	28.11397651
397	28.06929745
398	28.03478262
399	27.94584492
400	27.89609657
401	27.83294902
402	27.76320431
403	27.67749189
404	27.63760766
405	27.60260549
406	27.54056746
407	27.48496537
408	27.4115434
409	27.36632352
410	27.30974442
411	27.26222769
412	27.22711337
413	27.16243506
414	27.12509939
415	27.07773899
416	27.04363958
417	26.96709408
418	26.93550186
419	26.90369171
420	26.81551182
421	26.75269207
422	26.73219555
423	26.68492226
424	26.65905749
425	26.58407175
426	26.55436417
427	26.51300951
428	26.46009103
429	26.40355707
430	26.35969977
431	26.31641874
432	26.27657087
433	26.23930892
434	26.20105864
435	26.14893017
436	26.09943798
437	26.04764481
438	25.98868103
439	25.93188975
440	25.89479474
441	25.86242216
442	25.79610338
443	25.73207446
444	25.70035818
445	25.67151441
446	25.62017273
447	25.55547768
448	25.51361206
449	25.49262603
450	25.43997869
451	25.40111519
452	25.35795506
453	25.32398735
454	25.27119919
455	25.24536601
456	25.2145481
457	25.18967018
458	25.13963826
459	25.09343845
460	25.04752819
461	25.02292773
462	24.99673759
463	24.930875
464	24.87920045
465	24.82936686
466	24.80809125
467	24.78292414
468	24.74299651
469	24.71845979
470	24.67016806
471	24.63769738
472	24.58851866
473	24.54477482
474	24.49079207
475	24.43954422
476	24.4059998
477	24.37399673
478	24.30558352
479	24.25833475
480	24.22983864
481	24.19120394
482	24.15508528
483	24.13479366
484	24.10098459
485	24.0719352
486	24.0414733
487	23.94953049
488	23.90975166
489	23.86862155
490	23.84010295
491	23.8298646
492	23.77160682
493	23.74711943
494	23.70988566
495	23.64194567
496	23.60441801
497	23.56083847
498	23.51563143
499	23.46239539
500	23.43898047
501	23.38072966
502	23.35140716
503	23.30386188
504	23.26531315
505	23.21330853
506	23.17718732
507	23.11035146
508	23.08198262
509	23.04032522
510	22.98726563
511	22.91518895
512	22.83882664
513	22.81465969
514	22.79545359
515	22.72830585
516	22.69890433
517	22.63360181
518	22.58996407
519	22.56473611
520	22.52371235
521	22.4772177
522	22.42718221
523	22.40010769
524	22.35948161
525	22.33746669
526	22.29455903
527	22.27000536
528	22.22680944
529	22.18486095
530	22.1629149
531	22.13362319
532	22.09581422
533	22.07681949
534	22.04065351
535	21.99179702
536	21.96407443
537	21.93617382
538	21.91004852
539	21.87454655
540	21.84769761
541	21.80624611
542	21.75792898
543	21.70792044
544	21.67547013
545	21.62661109
546	21.58339797
547	21.55078758
548	21.52402499
549	21.48100252
550	21.41817199
551	21.38874227
552	21.35470908
553	21.33599471
554	21.30885085
555	21.24777595
556	21.2275139
557	21.16716794
558	21.13767281
559	21.0948813
560	21.06068538
561	21.00871582
562	20.96565397
563	20.93684948
564	20.90588525
565	20.87452317
566	20.85182611
567	20.81648408
568	20.78883467
569	20.73615422
570	20.6870068
571	20.67194248
572	20.64593325
573	20.60768818
574	20.56631249
575	20.52498256
576	20.48520776
577	20.46277279
578	20.43894408
579	20.41101093
580	20.35852617
581	20.31770775
582	20.27491621
583	20.23987662
584	20.22900497
585	20.19973548
586	20.17439208
587	20.1406132
588	20.10988213
589	20.08714713
590	20.07652097
591	20.03434489
592	19.98780365
593	19.95300263
594	19.92014365
595	19.87145815
596	19.82442484
597	19.80155608
598	19.76757229
599	19.73500727
600	19.70034495
601	19.6428375
602	19.62234777
603	19.58776209
604	19.57534342
605	19.55257877
606	19.53906807
607	19.5110179
608	19.48211779
609	19.42658587
610	19.38360901
611	19.33945944
612	19.30891281
613	19.29189121
614	19.27153542
615	19.24522145
616	19.20027306
617	19.1825057
618	19.1330306
619	19.10747672
620	19.07194035
621	19.02749202
622	19.0082835
623	18.99988092
624	18.96186916
625	18.9427489
626	18.90503477
627	18.8890881
628	18.85144172
629	18.835106
630	18.81111121
631	18.77952456
632	18.75768462
633	18.72176193
634	18.69803463
635	18.68250702
636	18.64806146
637	18.62934327
638	18.606358
639	18.57264763
640	18.53360459
641	18.52265999
642	18.4647303
643	18.43449614
644	18.4205284
645	18.39643022
646	18.36411833
647	18.31302096
648	18.2847642
649	18.26477113
650	18.24896531
651	18.22209261
652	18.19527457
653	18.15407936
654	18.12518068
655	18.1031493
656	18.09301032
657	18.06525885
658	18.02434041
659	17.99995944
660	17.9876147
661	17.96901407
662	17.93755753
663	17.91728774
664	17.88543302
665	17.85958608
666	17.81360242
667	17.78466129
668	17.766488
669	17.74662174
670	17.73137411
671	17.698666
672	17.68086099
673	17.66928324
674	17.63739858
675	17.60399165
676	17.585144
677	17.56446536
678	17.52756923
679	17.50382912
680	17.47337593
681	17.45755345
682	17.41342565
683	17.37922099
684	17.3544926
685	17.32702747
686	17.31748699
687	17.28735096
688	17.27328163
689	17.24842522
690	17.22259244
691	17.20416755
692	17.17494052
693	17.15847987
694	17.14502454
695	17.12359779
696	17.1033805
697	17.07168837
698	17.05689965
699	17.03816184
700	17.00536192
701	16.98363825
702	16.96179417
703	16.9433536
704	16.90152239
705	16.86380425
706	16.82805187
707	16.80823348
708	16.80019423
709	16.78430869
710	16.76425552
711	16.74700213
712	16.72539049
713	16.71790119
714	16.68623134
715	16.66289098
716	16.65131672
717	16.61865935
718	16.60169778
719	16.58153203
720	16.54629734
721	16.51741341
722	16.49815623
723	16.4768844
724	16.46010265
725	16.42645628
726	16.41291267
727	16.39444232
728	16.38120071
729	16.35795238
730	16.32935691
731	16.30300754
732	16.28087672
733	16.25919847
734	16.2360241
735	16.20424061
736	16.16418072
737	16.14610745
738	16.1027365
739	16.07421925
740	16.04702461
741	16.02337066
742	15.99207058
743	15.97421219
744	15.95380823
745	15.93555494
746	15.90620143
747	15.88616816
748	15.86344828
749	15.84579081
750	15.83406774
751	15.80137199
752	15.7765365
753	15.75846254
754	15.7435741
755	15.71282806
756	15.69266038
757	15.65743662
758	15.62752785
759	15.60681303
760	15.58514027
761	15.55254593
762	15.54222072
763	15.50531491
764	15.47919461
765	15.45275186
766	15.43914825
767	15.40168364
768	15.37661523
769	15.34375664
770	15.32200364
771	15.29358639
772	15.27934104
773	15.25007558
774	15.22705867
775	15.19124199
776	15.16352151
777	15.14547817
778	15.11387443
779	15.0949904
780	15.05643404
781	15.04083388
782	15.02222616
783	15.00220324
784	14.98913699
785	14.96409346
786	14.9423371
787	14.92620059
788	14.90825128
789	14.88400987
790	14.86685687
791	14.85354947
792	14.8376144
793	14.8186066
794	14.79584866
795	14.7647041
796	14.735725
797	14.70850467
798	14.66659688
799	14.64946189
800	14.63802263
801	14.61877114
802	14.6036046
803	14.59533458
804	14.56431558
805	14.55169341
806	14.52674355
807	14.50160758
808	14.48118725
809	14.45316792
810	14.43724542
811	14.42474882
812	14.40938653
813	14.38720631
814	14.36815198
815	14.35104939
816	14.33213003
817	14.3078575
818	14.29612256
819	14.28493291
820	14.27269255
821	14.24756945
822	14.23540487
823	14.21821496
824	14.20434542
825	14.17898499
826	14.16024552
827	14.13957689
828	14.10863281
829	14.09042084
830	14.06870999
831	14.04765987
832	14.02228607
833	14.01440772
834	13.99038277
835	13.96212708
836	13.93498673
837	13.91277383
838	13.89152259
839	13.8513648
840	13.83134657
841	13.8119461
842	13.79370416
843	13.77248018
844	13.76279144
845	13.74553433
846	13.72312673
847	13.69843468
848	13.6721858
849	13.65030193
850	13.63006383
851	13.6188642
852	13.58581823
853	13.56386063
854	13.54321987
855	13.52177607
856	13.48322732
857	13.46285313
858	13.44261297
859	13.42120129
860	13.40396982
861	13.38508847
862	13.37154516
863	13.35452851
864	13.33189211
865	13.30872351
866	13.29828129
867	13.2731151
868	13.25013759
869	13.23603858
870	13.20922542
871	13.20222565
872	13.18213544
873	13.15777352
874	13.14512906
875	13.12862052
876	13.10580601
877	13.08090627
878	13.06319561
879	13.05125564
880	13.03367788
881	13.0215695
882	13.01231174
883	12.98999419
884	12.98148933
885	12.96588451
886	12.95151703
887	12.92989948
888	12.91867011
889	12.89756789
890	12.8781958
891	12.85647626
892	12.83075417
893	12.81956045
894	12.81125383
895	12.79997912
896	12.78340887
897	12.76951332
898	12.75553555
899	12.74497993
900	12.73251791
901	12.70619335
902	12.6929729
903	12.67801624
904	12.66060078
905	12.63069268
906	12.61945271
907	12.60626974
908	12.59064064
909	12.57589163
910	12.56552366
911	12.55771911
912	12.53926112
913	12.52495672
914	12.50601436
915	12.49827427
916	12.47500144
917	12.45815263
918	12.44243613
919	12.41484259
920	12.40122249
921	12.3785307
922	12.36307192
923	12.34684705
924	12.33536205
925	12.32008906
926	12.30994129
927	12.28942897
928	12.27559415
929	12.26442242
930	12.24406011
931	12.21653293
932	12.2020636
933	12.19414862
934	12.18007476
935	12.16247055
936	12.15530734
937	12.13636619
938	12.12792537
939	12.11276728
940	12.09989726
941	12.08663023
942	12.06724665
943	12.05182442
944	12.03497652
945	12.01619134
946	12.009507
947	11.99796434
948	11.98223757
949	11.97775583
950	11.97146647
951	11.96015773
952	11.9433064
953	11.92161101
954	11.9105643
955	11.89184446
956	11.87275961
957	11.85162881
958	11.84276285
959	11.82769732
960	11.80305626
961	11.78764937
962	11.76911872
963	11.75975696
964	11.74371029
965	11.71867986
966	11.70374614
967	11.69084972
968	11.678714
969	11.66740701
970	11.65030932
971	11.62841052
972	11.60540905
973	11.59743482
974	11.57475845
975	11.55958512
976	11.54338908
977	11.53544548
978	11.52249015
979	11.50447951
980	11.49138459
981	11.47945568
982	11.45794442
983	11.44702017
984	11.42669253
985	11.41060766
986	11.39771155
987	11.37424844
988	11.36500685
989	11.35403861
990	11.34065588
991	11.32901475
992	11.30452552
993	11.28446021
994	11.27229599
995	11.25722474
996	11.24396618
997	11.22906748
998	11.21926478
999	11.20436088
